brand,name,price,category,subcategory,image
Toddy ,Achocolatado TODDY Original 400g,"R$ 5,49",Mercearia,Achocolatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8b3a2646cf8746ebb1da338234749c3d.JPG
Borges,Azeite Extra Virgem BORGES Vidro 500ml,"R$ 19,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-976bd33b057043cb91089d5599d2917b.jpg
Santa Clara,Café SANTA CLARA Clássico 250g,"R$ 4,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f2f1ace3be0b4ad087b179703bb6685d.jpeg
Nescafé,NESCAFÉ Tradição 100g,"R$ 13,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8806817aeb134632b26ef3ef20c19861.jpg
Ovomaltine,Achocolatado Pronto OVOMALTINE Caixinha 180ml,"R$ 2,79",Mercearia,Achocolatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-960dcb6c8710493c8f5a5151766b9e3d.jpg
Nescafé,NESCAFÉ Tradição Sachê 50g,"R$ 4,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-43eedadc5ada4297ab2d508967e69285.jpg
Ovomaltine ,Flocos Crocantes OVOMALTINE 300g,"R$ 9,49",Mercearia,Achocolatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-eb26a51ec0b443b48a586b64c68f7f09.jpg
Yoki,Pipoca de Microondas YOKI Cobertura Morango 160g,"R$ 3,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-07bcf0d252d94b3086766a26b261ad3a.jpg
Yoki,Pipoca de Microondas YOKI Cobertura Chocolate 160g,"R$ 3,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5df53926a4b04f7f942f478dee46ecb6.jpg
Yoki,Pipoca de Microondas YOKI Cobertura Shoyu 100g,"R$ 3,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2515199f2fc8407ea3691976133977e9.jpg
Yoki,Pipoca de Microondas YOKI Cobertura Manteiga 130g,"R$ 3,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-bec94964636244d292707c1b70ff689f.jpg
Yoki,Pipoca de Microondas YOKI Cobertura Calabresa 100g,"R$ 3,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d79d8aebe21b4cc5880f147c44b759b3.jpg
Yoki,Pipoca de Microondas YOKI Cobertura Mostarda 100g,"R$ 3,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1e0321d6e6b74951bcfd7c9cec549de5.jpg
Castelo,Vinagre de Maçã CASTELO 750ml ,"R$ 6,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b86fe0cd597e476080d3486beb2965cf.jpg
Yoki,Pipoca de Microondas YOKI Cheddar 100g ,"R$ 2,79",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a90111f0b2fb45dcbce7c69b6c884a7e.jpg
Yoki,Pipoca de Microondas YOKI Baunilha 100g ,"R$ 2,79",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-980f3fdadaaa4e6dbd0d8f1c22a85413.jpg
GOMES,Patê de Atum GOMES DA COSTA Tradicional 150g ,"R$ 11,99",Mercearia,Patês e Pastas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20160209154829046682ed5a7106533b412bab63d2880de98464.jpg
Yoki,Pipoca de Microondas YOKI Manteiga Light 100g ,"R$ 2,79",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ef40911cf216473cb99308b2a4c5873f.jpg
Yoki,Pipoca de Microondas YOKI Azeite 100g,"R$ 2,79",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9e3dadd24de24020abf6452797e0451f.jpg
Yoki,Pipoca de Microondas YOKI Pimenta 100g ,"R$ 2,79",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-76410c6f0538447296fc51570cdbc986.jpg
Yoki,Pipoca de Microondas YOKI Queijo 100g,"R$ 2,79",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ba9705183e0c42208a23179442fb30bd.jpg
Yoki,Pipoca de Microondas YOKI Natural Light 100g ,"R$ 2,79",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-cb1bac9df9814ea0ba24f1e32d453765.jpg
Yoki,Pipoca de Microondas YOKI Hambúrguer 50g ,"R$ 1,49",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3eac8c9b0ba14c94950bb0726005fe02.png
Yoki,Pipoca de Microondas YOKI Pizza 50g ,"R$ 1,49",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c51e63ab0af0430b98d3d8b25e8052e1.png
3 Corações,Café Cappuccino 3 CORAÇÕES Diet 150g,"R$ 10,98",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-fe1cb4a1c0e34f9d8916abe02f4229df.jpg
3 Corações,Café 3 CORAÇÕES Espresso Vibrante com 10 Cápsulas 8g,"R$ 16,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-67277ea90a724015bdf64a00143442a9.jpg
Melitta ,Café em Pó Solúvel MELITTA Extra Forte Sachê 50g,"R$ 4,79",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-21e8659be2254bd29c35de60d5a0045e.jpeg
Magro ,Açúcar Light MAGRO 500g,"R$ 8,99",Mercearia,Açúcar e Adoçantes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1225882847a3448fa023ff334c5bac85.jpg
Yoki ,Aveia YOKI Flocos Regular 170g,"R$ 3,49",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b8d2764edd6d4e7cae37793d14f65cc5.jpeg
Nutry ,Barra Nuts NUTRY Morango 2x30g ,"R$ 6,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-539542dc0391406daee648b38d551b1a.jpeg
Jasmine ,Grain Flakes JASMINE sem Açúcar 300g,"R$ 8,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-387ecca5573d43abb2b15d793d8b84fe.jpg
Bicafé ,BICAFÉ Ristretto Premium com 10 Cápsulas 60g ,"R$ 16,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a531d712df8b4dab8e878d28bec11535.jpeg
Quaker ,Aveia em Flocos QUAKER 450g,"R$ 9,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-67ae31cebe6b48c7aa5ea13eb8652075.jpg
Melitta ,Café Solúvel MELITTA Sachê Instantâneo 50g ,"R$ 4,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-95682c80a88e4d7c98238901f05cd87a.jpeg
Nestle ,Farinha Láctea NESTLÉ Tradicional Sachê 210g,"R$ 7,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b6fb25bd181145c0be1a75ded792af4e.jpg
Santa Clara ,Café Solúvel SANTA CLARA Vidro 50g,"R$ 6,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-92c7704d5c1a402d8d1234c573ac44eb.jpeg
3 Corações,Cappucino 3 CORAÇÕES Light Sachê 140g,"R$ 5,49",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-14bdbabde96a4c9fa9cb1fc11118a14c.jpg
Yoki ,Aveia YOKI Flocos Finos 170g ,"R$ 3,49",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d46b0ff00eee4311852f9af0dce485aa.jpg
Tal e Qual,Adoçante em Pó TAL E QUAL 500g,"R$ 44,90",Mercearia,Açúcar e Adoçantes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-bb6b2ac1091541d0803c635f6c246d5e.jpg
Zero Cal,Adoçante Aspartame ZERO-CAL 100ml ,"R$ 7,99",Mercearia,Açúcar e Adoçantes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-aeee64eeed0742bc991394be0ccec7b7.jpg
Hemmer,Vinagre Balsâmico HEMMER Di Modena 500ml,"R$ 22,98",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ce6ebd84f53e469da64e3fc3bb7119a4.jpg
CASTELO,Vinagre de Álcool Colorido CASTELO 750ml ,"R$ 3,29",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20160209154658569687b4a06464ad834b4d917cc5ba3e222c3d.jpg
CASTELO,Vinagre de Arroz CASTELO 750ml ,"R$ 5,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-20160209154658596123b1fe37800b434298ac2b6d6ff4bc6983.jpg
Toscano,Vinagre TOSCANO Colorido 750ml,"R$ 7,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5c9557a36a55498e894fef729676b15f.jpg
Almaromi,Vinagre de Maçã ALMAROMI 400ml,"R$ 4,29",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1ee4404808e549dc887a8b69ce0066eb.jpg
Crudo,Azeite Extra Virgem CRUDO Vidro 500ml,"R$ 58,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3c00abf7554c4179b5351e2a1cfa18b3.jpg
La Pastina,Vinagre de Vinho LA PASTINA Tinto 500ml,"R$ 14,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-41e539f0f9274486b9360cff56db6460.jpg
GOMES,Patê de Atum GOMES DA COSTA Light 150g ,"R$ 11,99",Mercearia,Patês e Pastas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2016020915482903851064d792948dc94a28905fc68b1494cc2b.jpg
GOMES,Patê de Atum GOMES DA COSTA Defumado 150g,"R$ 11,99",Mercearia,Patês e Pastas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-52bba4f93d3240938da20ab8b31d3008.jpg
Jasmine,Pipoca de Microondas JASMINE Alho e Orégano Zero 70g,"R$ 5,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9cb6ec1ea2164cda9cc950126848aaf2.jpg
Jasmine,Pipoca de Microondas JASMINE Tomate e Manjericão Zero 70g ,"R$ 5,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a347a531dd674fbc9f435c23eae22375.jpg
Andorinha,Azeite Extra Virgem ANDORINHA Vidro 250ml ,"R$ 5,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-422e519022a64c1c83e941a5fb71ca2d.jpg
Jasmine,Pipoca de Microondas JASMINE Natural Zero 70g ,"R$ 5,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a1345c81ecec443ca6cf723fe909b79c.jpg
Da Mamãe,Açúcar Cristal DA MAMÃE 5Kg,"R$ 8,29",Mercearia,Açúcar e Adoçantes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-e9ce758c0e3a40fd97249d24c1e50c7b.jpeg
,Azeite Extra Virgem GALLO Vidro 250ml ,"R$ 9,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7343a9b8f39c4d15962d3e4f8c61cdf3.jpeg
Yoki,Pipoca de Microondas YOKI Cobertura Beijinho 160g,"R$ 3,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-95ed91cffae3497790e72ac00012084f.jpg
Comigo,Óleo de Soja COMIGO 900ml,"R$ 3,39",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-73cb5027a7034a5aabab07d92db24808.jpeg
Rancheiro ,Café Vácuo RANCHEIRO 500g,"R$ 8,49",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8a37d4e638fb44909573e8a730a3e4ef.jpg
Jasmine ,Quinoa JASMINE Flocos 150g ,"R$ 20,90",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5f1ec76dec1e47a380bd1d5e1c97e147.jpg
Nescafé,Cápsulas NESCAFÉ Dolce Gusto Au Lait com 16 Unidades,"R$ 22,90",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-af1f3439cb73451980149e5ec286384c.jpg
Nova Oliva ,Azeite Extra Virgem NOVA OLIVA Orgânico Vidro 500ml ,"R$ 34,90",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d226d1c5bd2b4b80a979f244268f2eb5.jpg
Gallo,Azeite de Oliva Tipo Único GALLO 500ml,"R$ 19,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8f25c39ff5a14f71aed131c3d0315cf1.jpeg
Dom João,Óleo Misto DOM JOÃO Vidro 500ml ,"R$ 6,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f188ea712eac403698355b94446a4ffc.jpg
 da Mamãe,Açúcar Cristal DA MAMÃE 2Kg ,"R$ 3,59",Mercearia,Açúcar e Adoçantes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-01d7b751033f45e39f62f57d15edc869.jpeg
Jasmine ,Grain Flakes JASMINE sem Açúcar 850g,"R$ 21,90",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8924593a743f41ebb5958ba2cdb8a14f.jpg
União ,Açúcar Cristal UNIÃO Orgânico 1Kg,"R$ 8,99",Mercearia,Açúcar e Adoçantes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-cb8dc4e2fbf545668362a83eaabe95ac.jpg
Agtal ,Barra de Nuts AGTAL Original 2x30g,"R$ 5,49",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7dc3ed2a768e43819158c8a1719f305a.jpg
Gallo,Azeite Extra Virgem GALLO Vidro 250ml ,"R$ 12,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-ec5369c6be5d453a94ed10e80ed94c83.jpg
Coqueiro ,Patê de Atum COQUEIRO Tradicional 170g ,"R$ 10,99",Mercearia,Patês e Pastas,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5b0fe93e0df44db690e85bc3cc53f006.jpg
Nesfit ,Cereal Matinal NESFIT Tradicional 300g ,"R$ 12,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-72f4f8ad14324cba981403f5794c633c.jpg
Agtal ,Barra de Nuts AGTAL Coco 2x30g,"R$ 5,49",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a70a54e3d7c64212abd984da52b29299.jpg
Filippo Berio,Azeite Extra Virgem FILIPPO BERIO 250ml ,"R$ 8,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-98ae2b8342334c9ea9e384a726a29132.jpg
Frutos da Terra,Granola FRUTOS DA TERRA Nut Flakes Lascas de Coco 1Kg ,"R$ 19,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c500a5b9fb5a4305badeaaf235f0275e.jpg
Bicafe,BICAFÉ Premium Gold Cápsulas 60g ,"R$ 16,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-6e1d5a60e40744cb9c1c3d7ccb2718ab.jpeg
Gold ,Achocolatado GOLD 210g,"R$ 12,99",Mercearia,Achocolatados,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a5d47f43569e4cba8b841ffd8336e72e.jpg
Nescafé ,NESCAFÉ Tradição 200g,"R$ 23,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-460e789e43314725a94a9dcbcfb2aaf6.jpg
Caboclo ,Café Vácuo CABOCLO Puro 500g,"R$ 10,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-174373587b6c4acea39042ac62c87d81.JPG
Cocinero,Azeite Extra Virgem COCINERO 500ml,"R$ 18,90",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-070d7db97d2c4e8db7f553cca5cccfc4.jpg
Bicafé ,Cápsulas Premium BICAFÉ Blue 60g,"R$ 16,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b6f9338fc32f4a2f80e65df06ae68c43.jpg
Linea,Adoçante Sucralose LINEA 75ml ,"R$ 9,90",Mercearia,Açúcar e Adoçantes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-75404f8e99cb42c8a6bfdf19d6ef1fc9.jpeg
Nestle ,Dolce Gusto NESTLÉ Chococcino com 16 Cápsulas ,"R$ 22,90",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8af681ad92cd4e719fd83f4039d34527.jpg
Carbonell,Azeite Extra Virgem CARBONELl Vidro 500ml,"R$ 18,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d08153be53594789a8b91fe27c2a1cfd.jpg
Ranieri ,Azeite Extra Virgem RANIERI 100% Italiano Vidro 500ml,"R$ 19,90",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d39d3365a6b8423984b5f747a8cc2cb3.jpg
Yoki ,Pipoca de Microondas YOKI Manteiga Suave 100g,"R$ 2,79",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2845d74633474fa68dbfd5781eb342b3.jpg
3 Corações,Café 3 CORAÇÕES Tradicional 500g,"R$ 9,98",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-797cfa3dc0e4406b85b53c2037063426.jpeg
Filippo Berio,Azeite Extra Virgem FILIPPO BERIO 1L ,"R$ 29,90",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-f8ab0a40208b4bb9bcc67d05a0f1e3a2.jpg
Kelloggs,Sucrilhos KELLOGGS Original 250g,"R$ 7,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-8d6d23ac22584d4ea7d0203e796cfac1.jpeg
Café do Sitio,Café DO SITIO Vácuo 500g ,"R$ 10,98",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-54cdb1f8003f4e84960af10a9b1f426d.jpg
Nestle,Dolce Gusto NESTLÉ Espresso com 16 Cápsulas ,"R$ 22,90",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a90560883f324bd8bfe94c72a042bc9a.jpg
Herdade do Esporão,Azeite Extra Virgem ESPORÃO Vidro 500ml,"R$ 32,99",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-67ce2fe8dffe4ac0b3b4710fca31241d.jpg
Melitta,Café MELITTA Extra Forte 500g ,"R$ 11,90",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-dadcfc41a50046bca105442347c8d20f.jpg
Jasmine ,Grain Flakes JASMINE Tradicional 1Kg ,"R$ 23,90",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4e7d228df6d24ccab5c7d831c902173a.jpg
3 Corações,Café 3 CORAÇÕES Tradicional 500g ,"R$ 9,98",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-59725df8a2a142998884f2da84a342e1.jpeg
3 Corações ,Café Cappuccino 3 CORAÇÕES 400g,"R$ 19,90",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2393a5366fb446889295865164aef704.jpg
Rancheiro ,Café RANCHEIRO Extra Forte 500g  ,"R$ 8,49",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3f16844192ce458e9de84162360801dc.jpg
Nutry ,Barra Nuts NUTRY Sementes 2x30g ,"R$ 6,99",Mercearia,Cereais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c8c4630d4a9846cbac9a4b3e3bdc5026.jpeg
Nova Oliva,Azeite Extra Virgem NOVA OLIVA Classic Vidro 500ml ,"R$ 18,90",Mercearia,"Azeites,  Óleos e Vinagres",https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-be933a5f8d7d4e55a304989b786f3af9.jpg
Rei,Açúcar Refinado REI 1Kg ,"R$ 3,79",Mercearia,Açúcar e Adoçantes,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-fcdee488158247bea6a17582489133e6.jpg
Cereser ,Xarope CERESER Groselha 1L ,"R$ 9,99",Bebidas Nāo Alcoólicas,Sucos,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-141d209f798348c782527eeb4d63fb4f.jpg
Soda ,Refrigerante SODA Caçulinha Limão 237ml,"R$ 0,99",Bebidas Nāo Alcoólicas,Refrigerante ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-76ca477102694f4b98ec4b8b34969ece.jpg
Indaiá,"Água INDAIÁ com Gás 1,5L ","R$ 4,29",Bebidas Nāo Alcoólicas,Águas Minerais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9e844219ae1544ddb67f615f1a8613c0.jpeg
Sukita ,Refrigerante SUKITA Laranja 2L,"R$ 3,99",Bebidas Nāo Alcoólicas,Refrigerante ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-b06fabf62383433583e793039695b0de.jpeg
Adoralle ,Néctar ADORALLE Maracujá 1L ,"R$ 3,99",Bebidas Nāo Alcoólicas,Sucos,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-70a6d64ed2f044bd96637903088f0258.jpeg
Fuze,"Chá LEÃO Premium Silvestre 22,5g","R$ 10,99",Bebidas Nāo Alcoólicas,Chás ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c41a0b1f6fe440e5baef19f2f6d9a068.jpg
Gatorade ,Isotônico GATORADE Uva 500ml ,"R$ 4,99",Bebidas Nāo Alcoólicas,Energéticos e Isotônicos,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-91912d161c9740b8ab6c353da7e8c0ad.jpg
Twinings ,Chá TWININGS Laranja e Manga 18g,"R$ 10,99",Bebidas Nāo Alcoólicas,Chás ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-15a243d571464adea3c2bd8302bdf9f9.jpg
Oetker ,Chá DR. OETKER Maçã com Canela 30g,,Bebidas Nāo Alcoólicas,Chás ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-a568adf960d94f11b48944cdfbbc3673.jpg
Leão,Chá Fuze LEÃO Erva Doce 50g,"R$ 6,99",Bebidas Nāo Alcoólicas,Chás ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-5dce5e4487394a61be9dcb0e33ea59bf.jpg
Adoralle ,Néctar ADORALLE Laranja 1L ,"R$ 3,99",Bebidas Nāo Alcoólicas,Sucos,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-0f1c700f9c7d41d3b990185ac7f7260d.jpg
Leão,Chá Matte LEÃO Natural 250g,"R$ 10,99",Bebidas Nāo Alcoólicas,Chás ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-21db70e59ec94f27839bcd5d8d6c7d8f.jpg
Gatorade ,Isotônico GATORADE Maracujá 500ml ,"R$ 4,99",Bebidas Nāo Alcoólicas,Energéticos e Isotônicos,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-7a124735e39b4b7792661320c4bc4fe5.jpg
Tang ,Refresco em Pó TANG Laranja 25g,,Bebidas Nāo Alcoólicas,Refrescos,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-47df4c19989c4b18b2b7e2a686392f45.jpeg
Nestle,Bebida Integral NESFIT Arroz 1L,"R$ 12,99",Bebidas Nāo Alcoólicas,A Base de Soja,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d28946460c384288a18f1aba023cc414.jpg
Sukita ,Refrigerante SUKITA Caçulinha Laranja 237ml,"R$ 0,99",Bebidas Nāo Alcoólicas,Refrigerante ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2da27c2747f942519b1bd5f51ce73674.jpg
Adoralle ,Néctar ADORALLE Pêssego 1L ,"R$ 3,99",Bebidas Nāo Alcoólicas,Sucos,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-c323118bfc9a475ab158e8221d4d5de3.jpeg
Keep Cooler,KEEP COOLER Morango 275ml,"R$ 4,99",Bebidas Nāo Alcoólicas,Refrigerante ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9a382509a7de484892d637136d2e5776.jpg
Leão,Chá Matte LEÃO Natural 24g,"R$ 7,99",Bebidas Nāo Alcoólicas,Chás ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-3497b9b7ff494a33b08c2b4b2feca893.jpg
Oetker ,Chá DR. OETKER Hortelã 10g,"R$ 3,99",Bebidas Nāo Alcoólicas,Chás ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-4341cb9779f14b3abdbb3f3d9bb888f6.jpg
Natural One,Suco NATURAL ONE 900ml Pink Lemonade Maçã/Uva/Framboesa,"R$ 11,99",Bebidas Nāo Alcoólicas,Sucos,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-1008c8045d8c44c4a0d5f2a75df36d23.webp
Tang ,Refresco em Pó TANG Morango 25g,,Bebidas Nāo Alcoólicas,Refrescos,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-d55760eaec234a019f9c0412f310c1b6.jpeg
Batavo ,Creme de Soja BATAVO 200g,"R$ 3,79",Bebidas Nāo Alcoólicas,A Base de Soja,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-9841ee7574514f17bb470f7c787a9159.jpg
Oetker ,"Chá DR. OETKER Verde, Hibisco e Morango 22,5g","R$ 11,99",Bebidas Nāo Alcoólicas,Chás ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-52ee62ee9d824cbbbb285fc3367a43b2.jpg
Santa Clara,Café Descafeinado SANTA CLARA 250g,"R$ 10,99",Mercearia,Cafés,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-2e322a49a2df402babf0d139b4d892a9.jpg
Águas Prata,"Água PRATA c/ gás 1,5L","R$ 6,99",Bebidas Nāo Alcoólicas,Águas Minerais ,https://s3-sa-east-1.amazonaws.com/ib.item.image.big/b-144815da80f84cc59594512442e03707.png
